item	article	labelAr
http://www.wikidata.org/entity/Q3272665	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%82%D8%B5%D8%B1_%D8%A7%D9%84%D8%B9%D9%8A%D9%86	متحف قصر العين
http://www.wikidata.org/entity/Q2559058	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%83%D8%AA%D8%A8_%D8%A7%D9%84%D9%85%D8%B5%D8%BA%D8%B1%D8%A9	متحف الكتب المصغرة
http://www.wikidata.org/entity/Q2583681	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1	المتحف المصري الكبير
http://www.wikidata.org/entity/Q6447963	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A5%D8%B3%D8%B7%D9%86%D8%A8%D9%88%D9%84_%D9%84%D9%84%D8%B1%D8%B3%D9%85_%D9%88%D8%A7%D9%84%D9%86%D8%AD%D8%AA	متحف إسطنبول للرسم والنحت
http://www.wikidata.org/entity/Q2684047	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9_(%D9%82%D8%A8%D8%B1%D8%B5)	متحف الشرطة
http://www.wikidata.org/entity/Q2676363	https://ar.wikipedia.org/wiki/%D8%B7%D8%A7%D8%AD%D9%88%D9%86%D8%A9_%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84	طاحونة باب الخليل
http://www.wikidata.org/entity/Q12406414	https://ar.wikipedia.org/wiki/%D8%B5%D8%A7%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%B6_%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86_%D8%A3%D9%85_%D8%A7%D9%84%D9%81%D8%AD%D9%85	صالة العرض للفنون أم الفحم
http://www.wikidata.org/entity/Q2664428	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%A3%D8%B0%D8%B1%D8%A8%D9%8A%D8%AC%D8%A7%D9%86_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A	متحف تاريخ أذربيجان الوطني
http://www.wikidata.org/entity/Q5360357	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%81%D9%86_%D8%A5%D9%8A%D9%84%D9%8A_%D9%88%D8%A5%D9%8A%D8%AF%D9%8A%D8%AB%D9%8A	متحف الفن إيلي وإيديثي
http://www.wikidata.org/entity/Q2708415	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%81%D9%8A_%D8%AD%D9%82%D9%88%D9%84_%D8%A7%D9%84%D9%81%D9%84%D8%A7%D9%86%D8%AF%D8%B1%D8%B2	متحف في حقول الفلاندرز
http://www.wikidata.org/entity/Q3329029	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86_%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%88%D9%8A	متحف عبد الرحمن السلاوي
http://www.wikidata.org/entity/Q3329080	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%AA_%D8%A7%D9%84%D8%B2%D8%A8%D9%8A%D8%B1	بيت الزبير
http://www.wikidata.org/entity/Q3329040	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D8%A3%D8%AD%D9%85%D8%AF_%D8%B2%D8%A8%D8%A7%D9%86%D8%A9	المتحف الوطني أحمد زبانة
http://www.wikidata.org/entity/Q3330187	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A_%D9%83%D9%88%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%B1	المتحف الاسلامي كوالالمبور
http://www.wikidata.org/entity/Q3330178	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86_%D9%88%D8%A7%D9%84%D8%AA%D9%82%D8%A7%D9%84%D9%8A%D8%AF_%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A%D8%A9_(%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1)	المتحف الوطني للفنون والتقاليد الشعبية
http://www.wikidata.org/entity/Q22948624	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%81%D9%86_%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB_%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B5%D8%B1	متحف الفن الحديث والمعاصر
http://www.wikidata.org/entity/Q2754197	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9	متحف المالية
http://www.wikidata.org/entity/Q14875325	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%84%D9%86%D8%AF%D9%86_(%D9%83%D9%86%D8%AF%D8%A7)	متحف لندن
http://www.wikidata.org/entity/Q3407496	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A	المتحف الإسلامي
http://www.wikidata.org/entity/Q14917275	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%84%D9%8A%D8%B1%D9%8A_%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D8%B4%D8%AA%D9%88%D8%AA%D8%BA%D8%A7%D8%B1%D8%AA	جاليري ولاية شتوتغارت
http://www.wikidata.org/entity/Q2743819	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A2%D8%A8%D8%A7	متحف آبا
http://www.wikidata.org/entity/Q14753682	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86_%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9_(%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86)	المتحف الوطني للفنون الجميلة في الأردن
http://www.wikidata.org/entity/Q3519347	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AA%D9%83%D8%B3%D8%A7%D8%B3_%D8%A7%D9%84%D8%AA%D8%B0%D9%83%D8%A7%D8%B1%D9%8A	متحف تكساس التذكاري
http://www.wikidata.org/entity/Q6940815	https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%D9%82_%D8%A7%D9%84%D9%81%D9%86_%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B5%D8%B1_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AF%D8%B1%D9%8A%D8%B3%D9%8A	رواق الفن المعاصر
http://www.wikidata.org/entity/Q3330043	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A9_(%D8%AA%D9%88%D9%86%D8%B3)	متحف العملة
http://www.wikidata.org/entity/Q3330049	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%AA%D8%AD%D9%86%D9%8A%D8%B7	متحف التحنيط
http://www.wikidata.org/entity/Q2717848	https://ar.wikipedia.org/wiki/%D9%85%D9%83%D8%AA%D8%A8%D8%A9_%D9%88%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A3%D9%88%D8%A8%D8%B1%D8%A7	مكتبة ومتحف الأوبرا
http://www.wikidata.org/entity/Q3330045	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B0%D8%A7%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9_%D8%A8%D8%A7%D9%84%D8%B3%D9%8A%D8%AC%D9%88%D9%85%D9%8A	متحف الذاكرة الوطنية بالسيجومي
http://www.wikidata.org/entity/Q3330061	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%AF_(%D8%AA%D9%88%D9%86%D8%B3)	متحف البريد
http://www.wikidata.org/entity/Q3330322	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A8%D8%B7%D8%AD%D8%A7%D8%A1	متحف البطحاء
http://www.wikidata.org/entity/Q3701681	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A3%D8%AA%D8%A7%D8%AA%D9%88%D8%B1%D9%83	متحف أتاتورك
http://www.wikidata.org/entity/Q2912600	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86_%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9_(%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1)	المتحف الوطني للفنون الجميلة
http://www.wikidata.org/entity/Q2909160	https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D9%87%D8%AF_%D8%A7%D9%84%D9%87%D9%8A%D9%83%D9%84	معهد الهيكل
http://www.wikidata.org/entity/Q2861586	https://ar.wikipedia.org/wiki/%D8%A3%D8%B1%D9%83%D8%A7%D9%86%D8%AC%D9%84%D8%B3%D9%83%D9%88%D9%8A%D9%8A_(%D9%85%D9%88%D8%B3%D9%83%D9%88_%D8%A3%D9%88%D8%A8%D9%84%D8%A7%D8%B3%D8%AA)	أركانجلسكويي
http://www.wikidata.org/entity/Q3329131	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AF%D8%A7%D8%B1_%D8%B4%D8%B1%D9%8A%D8%B7	متحف دار شريط
http://www.wikidata.org/entity/Q3329124	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%AC%D9%84%D9%88%D9%84%D9%8A	متحف دار الجلولي
http://www.wikidata.org/entity/Q3329122	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%B3%D9%8A_%D8%B3%D8%B9%D9%8A%D8%AF	متحف دار السي سعيد
http://www.wikidata.org/entity/Q7975022	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%88%D8%A7%D8%AA%D8%B3	متحف واتس
http://www.wikidata.org/entity/Q3329467	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A_%D8%A8%D8%A7%D9%84%D9%85%D9%83%D9%86%D9%8A%D9%86	المتحف الأثري بالمكنين
http://www.wikidata.org/entity/Q3329540	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%86%D9%81%D9%8A%D8%B6%D8%A9	متحف النفيضة
http://www.wikidata.org/entity/Q3330718	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D9%84%D9%84%D8%B7%D8%A8_%D8%A8%D8%AA%D9%88%D9%86%D8%B3	المتحف الوطني للطب بتونس
http://www.wikidata.org/entity/Q3330675	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D8%A8%D8%A3%D9%88%D8%AA%D9%8A%D9%83	المتحف الوطني بأوتيك
http://www.wikidata.org/entity/Q3330679	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A_%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A_%D8%A7%D9%84%D9%82%D9%88%D9%85%D9%8A	المتحف العربي الأمريكي القومي
http://www.wikidata.org/entity/Q3329425	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A_%D8%A8%D8%A7%D9%84%D8%AC%D9%85	المتحف الأثري بالجم
http://www.wikidata.org/entity/Q3330681	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D9%84%D9%84%D9%81%D9%86_%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A_%D8%A8%D8%B1%D9%82%D8%A7%D8%AF%D8%A9	المتحف الوطني للفن الإسلامي برقادة
http://www.wikidata.org/entity/Q7739750	https://ar.wikipedia.org/wiki/%D9%84%D9%88%D8%AD%D8%A7%D8%AA_%D9%87%D9%8A%D8%B1%D9%88%D8%B4%D9%8A%D9%85%D8%A7	لوحات هيروشيما
http://www.wikidata.org/entity/Q2977124	https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D8%A8%D9%8A%D8%AA%D9%88%D9%84_%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D8%A2%D9%8A%D9%88%D8%A7	كابيتول ولاية آيوا
http://www.wikidata.org/entity/Q3330730	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D8%A8%D8%A7%D8%B1%D8%AF%D9%88_(%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1)	المتحف الوطني باردو
http://www.wikidata.org/entity/Q2944403	https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%A7%D9%85_%D8%A7%D9%84%D8%A8%D8%A7%D8%B4%D8%A7	حمام الباشا
http://www.wikidata.org/entity/Q3330752	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%AD%D9%88%D8%AA_%D8%A8%D8%B5%D9%84%D8%A7%D9%85%D8%A8%D9%88	متحف دار الحوت بصلامبو
http://www.wikidata.org/entity/Q3015922	https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%A8%D9%86_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%84%D9%87	دار بن عبد الله
http://www.wikidata.org/entity/Q3015914	https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1_%D8%A8%D8%A7%D8%B4_%D8%AD%D8%A7%D9%85%D8%A8%D8%A9	دار باش حامبة
http://www.wikidata.org/entity/Q3330460	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AA%D8%B1%D8%A7%D8%AB_%D8%A7%D9%84%D8%AC%D8%B2%D8%B1_%D8%A8%D9%82%D8%B1%D9%82%D9%86%D8%A9	متحف تراث الجزر بقرقنة
http://www.wikidata.org/entity/Q7489771	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D8%A9_%D9%84%D9%84%D8%AD%D8%B6%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9	متحف الشارقة للحضارة الإسلامية
http://www.wikidata.org/entity/Q3330465	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB_%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A	متحف التراث اللبناني
http://www.wikidata.org/entity/Q3330600	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%B3%D8%AA%D8%B1%D8%A7%D8%B3%D8%A8%D9%88%D8%B1%D8%BA_%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A	متحف ستراسبورغ التاريخي
http://www.wikidata.org/entity/Q28162764	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86_%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9_%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9	متحف الفنون الجميلة بالاسكندرية
http://www.wikidata.org/entity/Q32659772	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF	المتحف الوطني الجديد
http://www.wikidata.org/entity/Q7453721	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%B3%D9%8A%D8%B1%D8%AC%D9%8A_%D8%A8%D8%A7%D8%B1%D8%A7%D8%AC%D8%A7%D9%86%D9%88%D9%81	متحف سيرجي باراجانوف
http://www.wikidata.org/entity/Q36698440	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%81%D9%86_%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B5%D8%B1_(%D9%82%D9%84%D8%B9%D8%A9_%D9%85%D9%88%D9%86%D8%B3%D9%88%D8%B1%D9%8A%D8%A7%D9%88)	متحف الفن المعاصر (قلعة مونسورياو)
http://www.wikidata.org/entity/Q4306301	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%B3%D9%83%D9%83_%D8%AD%D8%AF%D9%8A%D8%AF%D9%8A%D8%A9_(%D9%84%D8%A7%D8%AA%D9%81%D9%8A%D8%A7)	متحف سكك حديدية
http://www.wikidata.org/entity/Q3090631	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%85%D8%B1%D8%A7%D9%83%D8%B4	متحف مراكش
http://www.wikidata.org/entity/Q186309	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%B4%D9%85%D8%B9_(%D9%84%D9%86%D8%AF%D9%86)	متحف مدام تيسو
http://www.wikidata.org/entity/Q4306303	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AA%D9%88%D9%85%D8%B3%D9%83_%D9%84%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE	متحف تومسك للتاريخ
http://www.wikidata.org/entity/Q3062726	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%B9%D9%84%D9%85_%D8%A7%D9%84%D8%A3%D8%B9%D8%B1%D8%A7%D9%82_(%D8%AA%D8%B1%D9%88%D9%83%D8%A7%D8%AF%D9%8A%D8%B1%D9%88)	متحف علم الأعراق، تروكاديرو
http://www.wikidata.org/entity/Q3329710	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A8%D9%88%D9%84%D8%A7_%D8%B1%D9%8A%D8%AC%D9%8A%D8%A7	متحف بولا ريجيا
http://www.wikidata.org/entity/Q3329732	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%86%D8%A7%D8%A8%D9%84	متحف نابل
http://www.wikidata.org/entity/Q3360852	https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%B1_%D8%AF%D8%A7%D8%B1_%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%8A	قصر دار الجامعي
http://www.wikidata.org/entity/Q3329761	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AC%D8%B1%D8%AC%D9%8A%D8%B3	متحف جرجيس
http://www.wikidata.org/entity/Q48818111	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D9%84%D9%81%D9%86%D9%88%D9%86_%D9%88%D8%AA%D9%82%D8%A7%D9%84%D9%8A%D8%AF_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8	المتحف لفنون وتقاليد المغرب
http://www.wikidata.org/entity/Q3330804	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A	المتحف الاجتماعي
http://www.wikidata.org/entity/Q3329725	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%85%D9%83%D8%AB%D8%B1	متحف مكثر
http://www.wikidata.org/entity/Q3330830	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%81%D9%86%D9%84%D9%86%D8%AF%D9%8A_%D9%84%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A	المتحف الفنلندي للتاريخ الطبيعي
http://www.wikidata.org/entity/Q3084218	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%82%D8%B7%D8%B1_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A	متحف قطر الوطني
http://www.wikidata.org/entity/Q3329731	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%D8%A9	متحف المهدية
http://www.wikidata.org/entity/Q3329759	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%AA%D8%A8%D8%B1%D8%B3%D9%82	متحف تبرسق
http://www.wikidata.org/entity/Q4896257	https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D8%B1_%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1_%D8%A8%D8%B4%D8%AA%D8%A7%D9%83	قصر الأمير بشتاك
http://www.wikidata.org/entity/Q6940928	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D9%84%D9%8A%D9%81%D8%B1%D8%A8%D9%88%D9%84	متحف ليفربول
http://www.wikidata.org/entity/Q272560	https://ar.wikipedia.org/wiki/%D9%8A%D9%88_%D8%A5%D8%B3_%D8%A5%D8%B3_%D9%85%D9%8A%D8%B3%D9%88%D8%B1%D9%8A_(%D8%A8%D9%8A_%D8%A8%D9%8A-63)	يو إس إس ميسوري
http://www.wikidata.org/entity/Q162077	https://ar.wikipedia.org/wiki/%D8%AC%D9%84%D9%8A%D8%A8%D9%88%D8%AB%D9%8A%D9%83	جليبوثيك
http://www.wikidata.org/entity/Q9282793	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%BA%D9%88%D8%B3%D8%AA%D8%A7%D9%81_%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB_%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85	متحف غوستاف الثالث القديم
http://www.wikidata.org/entity/Q4874490	https://ar.wikipedia.org/wiki/%D9%85%D8%AC%D9%85%D8%B9_%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%A8%D8%A7%D9%8A%D8%B2%D9%8A%D8%AF_%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A_%D8%A7%D9%84%D8%B5%D8%AD%D9%8A	مجمع السلطان بايزيد الثاني الصحي
http://www.wikidata.org/entity/Q4306396	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84_%D8%A3%D8%B0%D8%B1%D8%A8%D9%8A%D8%AC%D8%A7%D9%86	متحف إستقلال في أذربيجان
http://www.wikidata.org/entity/Q4812882	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A3%D8%AA%D8%A7%D8%AA%D9%88%D8%B1%D9%83_%D9%87%D8%A7%D9%88%D8%B3	متحف أتاتورك هاوس
http://www.wikidata.org/entity/Q4816795	https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D8%A7%D9%85%D9%84_%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1_%D8%A3%D8%B7%D9%84%D8%B3	معامل كمبيوتر أطلس
http://www.wikidata.org/entity/Q698787	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%BA%D9%88%D8%A7%D8%B5%D8%A9_%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9_%D9%8A%D9%88-505	الغواصة الألمانية يو-505
http://www.wikidata.org/entity/Q683457	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%BA%D9%88%D8%A7%D8%B5%D8%A9_%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9_%D9%8A%D9%88-2540	الغواصة الألمانية يو-2540
http://www.wikidata.org/entity/Q4867854	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A5%D9%82%D9%84%D9%8A%D9%85_%D8%A7%D9%84%D8%A8%D8%A7%D8%B3%D9%83_%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%A7%D9%84%D8%B7%D8%A8_%D9%88%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%85	متحف إقليم الباسك لتاريخ الطب والعلوم
http://www.wikidata.org/entity/Q4827382	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A3%D9%81%D8%A7_%D8%AC%D8%A7%D8%B1%D8%AF%D9%86%D8%B1	متحف أفا جاردنر
http://www.wikidata.org/entity/Q4881432	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%AA_%D8%A7%D9%84%D8%A3%D9%85%D8%A9	بيت الأمة
http://www.wikidata.org/entity/Q4824027	https://ar.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%8A%D8%A9_%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%AD%D8%A7%D8%B3%D9%88%D8%A8_%D8%A7%D9%84%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%D9%8A%D8%A9	جمعية متحف الحاسوب الأسترالية
